Accession	BioProjects	BioSample accession	Completeness	Gene count	Geographic Location	Geographic Region	Host Common Name	Host Infraspecific Names Breed	Host Infraspecific Names Cultivar	Host Infraspecific Names Ecotype	Host Infraspecific Names Isolate	Host Infraspecific Names Sex	Host Infraspecific Names Strain	Host Name	Host Pangolin Classification	Host Taxonomic ID	Is Annotated	Is Complete	Is Lab Host	Is Vaccine Strain	Isolate Collection date	Isolate Lineage	Isolate Lineage source	Lab Host	Length	Mature peptide count	Molecule type	Nucleotide completeness	Protein count	Purpose of Sampling	Release date	Source database	SRA Accessions	Submitter Affiliation	Submitter Country	Submitter Names	Update date	Virus Common Name	Virus Infraspecific Names Breed	Virus Infraspecific Names Cultivar	Virus Infraspecific Names Ecotype	Virus Infraspecific Names Isolate	Virus Infraspecific Names Sex	Virus Infraspecific Names Strain	Virus Name	Virus Pangolin Classification	Virus Taxonomic ID
OP597755.1			COMPLETE		USA: TX	North America								Vitis		3603	true				2021-10	TXBDS63			3183				7		2023-01-01T00:00:00Z	GenBank		Texas A&M AgriLife Research & Extension Center, Plant Pathology & Microbiology	USA	Ouro-Djobo,A.,Stevens,K.,Scheiner,J.J.,Tsolova,V.M.,Pontasch,F.M.,McBride,S.A.,Appel,D.N.,Al Rwahnih,M.,Alabi,O.J.	2023-01-01T00:00:00Z								Grapevine red blotch virus		1381007
OP597754.1			COMPLETE		USA: TX	North America								Vitis		3603	true				2021-10	TXBDS59			3183				7		2023-01-01T00:00:00Z	GenBank		Texas A&M AgriLife Research & Extension Center, Plant Pathology & Microbiology	USA	Ouro-Djobo,A.,Stevens,K.,Scheiner,J.J.,Tsolova,V.M.,Pontasch,F.M.,McBride,S.A.,Appel,D.N.,Al Rwahnih,M.,Alabi,O.J.	2023-01-01T00:00:00Z								Grapevine red blotch virus		1381007
OP434517.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2021-10-01	GA_Cabsauv_33			570				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434516.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2021-10-01	GA_Cabsauv_31			570				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434515.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2021-10-01	GA_Cabsauv_32			570				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434514.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2021-10-01	GA_Cabsauv_30			570				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434513.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2021-10-01	GA_Cabsauv_29			570				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434512.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2021-10-01	GA_Cabsauv_28			570				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434511.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2021-10-01	GA_Cabsauv_27			570				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434510.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2021-10-01	GA_Cabsauv_26			570				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434509.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2021-10-01	GA_Cabsauv_25			570				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434508.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2021-10-01	GA_Cabsauv_24			570				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434507.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2021-10-01	GA_Cabsauv_23			570				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434506.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2021-10-01	GA_Cabsauv_22			544				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434505.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2021-10-01	GA_Cabsauv_21			570				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434504.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2021-10-01	GA_Cabsauv_20			570				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434503.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2021-10-01	GA_Cabsauv_19			570				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434502.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2021-10-01	GA_Cabsauv_18			570				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434501.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2021-10-01	GA_Cabsauv_17			570				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434500.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2021-10-01	GA_Cabsauv_16			570				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434499.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2021-10-01	GA_Cabsauv_15			570				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434498.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2021-10-01	GA_Cabsauv_14			570				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434497.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2021-10-01	GA_Cabsauv_13			570				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434496.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2021-10-01	GA_Cabsauv_12			560				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434495.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2021-10-01	GA_Cabsauv_11			570				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434494.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2021-10-01	GA_Cabsauv_10			570				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434493.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2021-10-01	GA_Cabsauv_9			563				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434492.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2021-10-01	GA_Cabsauv_8			570				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434491.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2021-10-01	GA_Cabsauv_7			570				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434490.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2021-10-01	GA_Cabsauv_6			570				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434489.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2021-10-01	GA_Cabsauv_5			537				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434488.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2021-10-01	GA_Cabsauv_4			570				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434487.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2021-10-01	GA_Cabsauv_3			570				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434486.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2019-06-01	GA_Cabsauv_2			570				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434485.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis vinifera		29760	true				2019-06-01	GA_Cabsauv_1			570				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OP434484.1			PARTIAL		USA: Lumpkin County, GA	North America								Vitis sp.		3604	true				2019-06-01	GA_freeliving_vitis			570				1		2023-04-18T00:00:00Z	GenBank		Clemson University, Plant and Environmental Sciences	USA	Seiter,J.R.,Cieniewicz,E.J.	2023-04-18T00:00:00Z								Grapevine red blotch virus		1381007
OM135587.1			COMPLETE		USA: Arizona	North America								Vitis vinifera		29760	true				2021-09	AzMVTN			3205				6		2022-02-08T00:00:00Z	GenBank		University of Arizona, School of Plant Sciences	USA	Hu,J.	2022-02-08T00:00:00Z								Grapevine red blotch virus		1381007
OM135586.1			COMPLETE		USA: Arizona	North America								Vitis vinifera		29760	true				2021-09	AzDOV			3205				6		2022-02-08T00:00:00Z	GenBank		University of Arizona, School of Plant Sciences	USA	Hu,J.	2022-02-08T00:00:00Z								Grapevine red blotch virus		1381007
NC_075437.1	PRJNA485481		COMPLETE		USA	North America								Vitis vinifera		29760	true				2015-06	WVV1-NY1298			3237				6		2023-05-04T00:00:00Z	RefSeq		National Center for Biotechnology Information, NIH	USA		2023-05-05T00:00:00Z								Wild vitis virus 1		2025352
NC_043533.1	PRJNA485481		COMPLETE		USA	North America								Prunus salicina		88123	true				2017-06-22	PL4			3174				6		2019-06-28T00:00:00Z	RefSeq		National Center for Biotechnology Information, NIH	USA	Al Rwahnih,M.,Alabi,O.,Westrick,N.,Golino,D.	2019-06-28T00:00:00Z								Prunus geminivirus A		2022321
NC_035480.1	PRJNA485481		COMPLETE		USA	North America								Vitis vinifera		29760	true				2015-06	WVV1-NY1468			3278				6		2017-08-24T00:00:00Z	RefSeq		National Center for Biotechnology Information, NIH	USA	Perry,K.L.,McLane,H.,Thompson,J.R.,Fuchs,M.	2018-08-13T00:00:00Z								Wild vitis virus 1		2025352
NC_022002.1	PRJNA485481		COMPLETE		USA	North America								Vitis vinifera		29760	true				2010-09-10	CF214-1			3206				6		2013-08-07T00:00:00Z	RefSeq		National Center for Biotechnology Information, NIH	USA	Al Rwahnih,M.,Dave,A.,Anderson,M.M.,Rowhani,A.,Uyemoto,J.K.,Sudarshana,M.R.,Sudarshana,M.	2018-08-13T00:00:00Z								Grapevine red blotch virus		1381007
NC_017918.2	PRJNA485481		COMPLETE		USA: NY	North America								Vitis vinifera		29760	true				2010-11-17	JRT[456]17NOV10			3206				5		2012-05-15T00:00:00Z	RefSeq		National Center for Biotechnology Information, NIH	USA	Krenz,B.,Thompson,J.R.,Fuchs,M.,Perry,K.L.	2023-05-07T00:00:00Z								Grapevine red blotch virus		1381007
MW924113.1			PARTIAL		USA	North America								Vitis vinifera		29760					2020-09-14	H1G1A			3196						2022-05-03T00:00:00Z	GenBank		New Mexico State University, Extension Plant Science	USA	Lujan,P.,Giese,W. Jr.,Kersten,M.,Talton,W.	2022-05-03T00:00:00Z								Grapevine red blotch virus		1381007
MW752437.1			PARTIAL		USA	North America								Vitis sp.		3604	true				2020-10	NC24			208				1		2022-07-25T00:00:00Z	GenBank		Ct Agricultural Experiment Station, Plant Pathology and Ecology	USA	Dumas,M.C.,Da Silva,W.L.	2022-07-25T00:00:00Z								Grapevine red blotch virus		1381007
MW677963.1			PARTIAL		USA	North America								Vitis vinifera		29760					2020-09-14	H1G1			3367						2022-07-05T00:00:00Z	GenBank		New Mexico State University, Extension Plant Science	USA	Lujan,P.,Giese,W. Jr.,Kersten,M.,Talton,W.	2022-07-05T00:00:00Z								Grapevine red blotch virus		1381007
MW273131.1			PARTIAL		Italy	Europe								Vitis vinifera		29760	true				2007	DALM			285				1		2022-04-13T00:00:00Z	GenBank		Council for Agricultural Research and Economics, Research Centre for Viticulture and Enology	Italy	Bertazzon,N.,Migliaro,D.,Rossa,A.,Filippin,L.,Casarin,S.,Giust,M.,Crespan,M.,Angelini,E.	2022-04-13T00:00:00Z								Grapevine red blotch virus		1381007
MW273130.1			PARTIAL		Italy	Europe								Vitis vinifera		29760	true				2007	QUEEN			285				1		2022-04-13T00:00:00Z	GenBank		Council for Agricultural Research and Economics, Research Centre for Viticulture and Enology	Italy	Bertazzon,N.,Migliaro,D.,Rossa,A.,Filippin,L.,Casarin,S.,Giust,M.,Crespan,M.,Angelini,E.	2022-04-13T00:00:00Z								Grapevine red blotch virus		1381007
MW273129.1			PARTIAL		Italy	Europe								Vitis vinifera		29760	true				2004	DALM			222				1		2022-04-13T00:00:00Z	GenBank		Council for Agricultural Research and Economics, Research Centre for Viticulture and Enology	Italy	Bertazzon,N.,Migliaro,D.,Rossa,A.,Filippin,L.,Casarin,S.,Giust,M.,Crespan,M.,Angelini,E.	2022-04-13T00:00:00Z								Grapevine red blotch virus		1381007
MW273128.1			PARTIAL		Italy	Europe								Vitis vinifera		29760	true				2004	QUEEN			222				1		2022-04-13T00:00:00Z	GenBank		Council for Agricultural Research and Economics, Research Centre for Viticulture and Enology	Italy	Bertazzon,N.,Migliaro,D.,Rossa,A.,Filippin,L.,Casarin,S.,Giust,M.,Crespan,M.,Angelini,E.	2022-04-13T00:00:00Z								Grapevine red blotch virus		1381007
MN716770.1			PARTIAL		USA	North America								Vitis vinifera		29760	true				2018				2949				5		2020-11-22T00:00:00Z	GenBank		University of Tennessee-Knoxville, Department of Entomology and Plant Pathology	USA	Hu,R.,Dias,N.P.,Soltani,N.,Vargas-Asencio,J.A.,Hensley,D.,Perry,K.L.,Domier,L.L.,Hajimorad,M.R.,Hajimorad,R.	2021-11-09T00:00:00Z								Grapevine red blotch virus		1381007
MN186405.1			COMPLETE		USA	North America								Vitis vinifera		29760	true				2018	MWC#211			3206				6		2020-03-04T00:00:00Z	GenBank		NC State University, Entomology and Plant Pathology, Horticultural Science	USA	Talton,W.,Hoffmann,M.,Almeyda,C.	2020-03-04T00:00:00Z								Grapevine red blotch virus		1381007
MN186404.1			COMPLETE		USA	North America								Vitis vinifera		29760	true				2018	MWC#166			3206				6		2020-03-04T00:00:00Z	GenBank		NC State University, Entomology and Plant Pathology, Horticultural Science	USA	Talton,W.,Hoffmann,M.,Almeyda,C.	2020-03-04T00:00:00Z								Grapevine red blotch virus		1381007
MN186403.1			COMPLETE		USA	North America								Vitis vinifera		29760	true				2018	MWC#130			3206				6		2020-03-04T00:00:00Z	GenBank		NC State University, Entomology and Plant Pathology, Horticultural Science	USA	Talton,W.,Hoffmann,M.,Almeyda,C.	2020-03-04T00:00:00Z								Grapevine red blotch virus		1381007
MK955838.1			PARTIAL		USA	North America								Vitis vinifera		29760	true				2016-09-06	TN295	plant leaf		675				1		2019-12-25T00:00:00Z	GenBank		University of Tennessee, Entomology and Plant Pathology	USA	Soltani,N.,Hu,R.,Hensley,D.D.,Lockwood,D.L.,Perry,K.L.,Hajimorad,M.R.,Dias,N.P.,Vargas-Asencio,J.A.,Hensley,D.,Domier,L.L.	2021-11-09T00:00:00Z								Grapevine red blotch virus		1381007
MK955837.1			PARTIAL		USA	North America								Vitis vinifera		29760	true				2016-08-08	TN275L	plant leaf		675				1		2019-12-25T00:00:00Z	GenBank		University of Tennessee, Entomology and Plant Pathology	USA	Soltani,N.,Hu,R.,Hensley,D.D.,Lockwood,D.L.,Perry,K.L.,Hajimorad,M.R.,Dias,N.P.,Vargas-Asencio,J.A.,Hensley,D.,Domier,L.L.	2021-11-09T00:00:00Z								Grapevine red blotch virus		1381007
MK955836.1			PARTIAL		USA	North America								Vitis vinifera		29760	true				2016-08-02	TN271	plant leaf		675				1		2019-12-25T00:00:00Z	GenBank		University of Tennessee, Entomology and Plant Pathology	USA	Soltani,N.,Hu,R.,Hensley,D.D.,Lockwood,D.L.,Perry,K.L.,Hajimorad,M.R.,Dias,N.P.,Vargas-Asencio,J.A.,Hensley,D.,Domier,L.L.	2021-11-09T00:00:00Z								Grapevine red blotch virus		1381007
MK955835.1			PARTIAL		USA	North America								Vitis vinifera		29760	true				2016-07-26	TN256	plant leaf		675				1		2019-12-25T00:00:00Z	GenBank		University of Tennessee, Entomology and Plant Pathology	USA	Soltani,N.,Hu,R.,Hensley,D.D.,Lockwood,D.L.,Perry,K.L.,Hajimorad,M.R.,Dias,N.P.,Vargas-Asencio,J.A.,Hensley,D.,Domier,L.L.	2021-11-09T00:00:00Z								Grapevine red blotch virus		1381007
